gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000037541	654.2484	-0.08178294	0.13111896	0.1037993	0.5777679
ENSMUSG00000037542	0.5797853	0.001952539	0.14976544	0.7834092	NA
ENSMUSG00000037544	2.318799	0.01549253	0.15256509	0.2008709	NA
ENSMUSG00000037548	15.35633	0.007576511	0.13208141	0.8084289	0.9641074
ENSMUSG00000037552	19.2498	-0.04384309	0.14111321	0.1895901	0.677669
ENSMUSG00000037553	190.7658	-0.05045599	0.13375656	0.213647	0.6981541
ENSMUSG00000037563	417.5197	0.01610717	0.13143387	0.6299217	0.9168019
ENSMUSG00000037568	13.6044	0.05324186	0.15529891	0.08176458	0.546724
ENSMUSG00000037570	358.3206	0.06487092	0.1046955	0.2883268	0.7623259
ENSMUSG00000037572	63.56753	0.001221762	0.11705746	0.9806816	0.9973174
ENSMUSG00000037573	204.8352	-0.0278499	0.10904442	0.6299221	0.9168019
ENSMUSG00000037577	2.743588	0.000262522	0.14191519	0.987278	NA
ENSMUSG00000037578	7.09447	-0.02342209	0.1380441	0.3997046	0.8198993
ENSMUSG00000037579	573.8809	0.03438904	0.10570633	0.5656769	0.8955053
ENSMUSG00000037580	6.681313	-0.04966136	0.16699726	0.04820519	0.4614629
ENSMUSG00000037593	19.70237	0.009416319	0.13702098	0.703034	0.9377399
ENSMUSG00000037594	66.02785	0.2147263	0.1858176	0.002748416	0.1822081
ENSMUSG00000037600	1.477689	-0.01848026	0.1777422	0.04912096	NA
ENSMUSG00000037601	471.2216	-0.009176849	0.11099166	0.8700377	0.9770449
ENSMUSG00000037603	0.3329622	0	0.1521201	1	NA
ENSMUSG00000037605	2118.208	-0.06921045	0.09758513	0.2730975	0.7464094
ENSMUSG00000037606	111.918	0.02953706	0.12587724	0.4862459	0.8634633
ENSMUSG00000037608	1655.525	0.008010187	0.08920163	0.8995439	0.9840431
ENSMUSG00000037610	6.996822	-0.02009399	0.14340163	0.3411697	0.7920049
ENSMUSG00000037613	3.091344	-0.01673607	0.14825075	0.2721898	NA
ENSMUSG00000037617	73.72999	-0.009589017	0.11651419	0.8512212	0.9733248
ENSMUSG00000037621	3.6349	-0.005129074	0.13942135	0.8028753	NA
ENSMUSG00000037622	302.7929	0.01921085	0.10981331	0.7365467	0.9458669
ENSMUSG00000037624	449.3738	-0.06781008	0.11818165	0.2123495	0.6967786
ENSMUSG00000037625	1032.746	-0.02164667	0.08745641	0.7326164	0.945095
ENSMUSG00000037627	9.177006	0.005497092	0.13987546	0.7830671	0.9579269
ENSMUSG00000037628	0.824004	-0.004525029	0.15228164	0.4895054	NA
ENSMUSG00000037636	0.5450284	-0.002078171	0.15005888	0.7637598	NA
ENSMUSG00000037638	6.492265	0.01386215	0.14181819	0.4877971	0.8639595
ENSMUSG00000037640	469.5554	-0.004740995	0.11044059	0.9331034	0.9906977
ENSMUSG00000037643	381.6314	-0.004128992	0.10484689	0.9451441	0.9916908
ENSMUSG00000037646	1918.051	-0.1204239	0.0840458	0.05658217	0.4931289
ENSMUSG00000037649	86.39791	0.06122899	0.14026813	0.1285346	0.609205
ENSMUSG00000037652	908.0757	-0.1624562	0.15762579	0.009863967	0.2839475
ENSMUSG00000037653	189.4417	-0.07935579	0.12537555	0.1294113	0.6104228
ENSMUSG00000037656	356.3763	0.005078439	0.09381706	0.936055	0.9908033
ENSMUSG00000037660	6.400416	-0.0007239915	0.13841203	0.9732752	0.9955007
ENSMUSG00000037661	5.436294	0.01065786	0.14064481	0.5985194	0.9060628
ENSMUSG00000037664	12.18836	0.03219627	0.13467226	0.3454834	0.7948693
ENSMUSG00000037669	235.5729	0.04905388	0.10056549	0.4300284	0.8382777
ENSMUSG00000037674	438.9768	-0.1881496	0.18139442	0.004875151	0.2167766
ENSMUSG00000037679	942.6299	-0.06821124	0.14775982	0.08470106	0.5498544
ENSMUSG00000037681	43.61614	-0.1683164	0.31638343	0.001818874	0.1469356
ENSMUSG00000037683	4.727117	0.02991869	0.15242647	0.1357803	0.6185755
ENSMUSG00000037685	3914.785	-0.07717114	0.09541559	0.2246286	0.7089518
ENSMUSG00000037686	6.054767	-0.01073544	0.13959071	0.6195376	0.9136345
ENSMUSG00000037692	403.1667	-0.04839651	0.147825	0.125626	0.6057756
ENSMUSG00000037697	576.0798	-0.08927859	0.10163778	0.1550556	0.6391939
ENSMUSG00000037703	2074.256	0.05814254	0.11346105	0.3018684	0.7705872
ENSMUSG00000037705	5.922784	0.01339081	0.14261621	0.4779287	0.8611955
ENSMUSG00000037706	1432.018	0.1262641	0.09468811	0.0499557	0.4670772
ENSMUSG00000037708	4.36633	-0.002958587	0.14066089	0.8727209	NA
ENSMUSG00000037709	87.84728	-0.06535538	0.12347616	0.1982483	0.6855717
ENSMUSG00000037710	320.4843	0.04681762	0.09880707	0.4545897	0.850263
ENSMUSG00000037712	449.8462	0.06660668	0.1096503	0.2588777	0.7386704
ENSMUSG00000037716	7.139618	0.02739089	0.15294495	0.1370937	0.6197493
ENSMUSG00000037720	799.2179	0.04328626	0.11173828	0.4438184	0.8450473
ENSMUSG00000037722	82.93227	-0.06024922	0.11117942	0.2973516	0.7680025
ENSMUSG00000037725	4.836944	0.009661779	0.13947624	0.6526598	0.9249557
ENSMUSG00000037727	3.661451	-0.006498704	0.14477379	0.6329645	NA
ENSMUSG00000037730	205.6272	-0.07422034	0.12916595	0.1332687	0.6160119
ENSMUSG00000037731	6.591018	0.02337809	0.14351014	0.3008426	0.7702257
ENSMUSG00000037735	89.22929	-0.04661179	0.12034296	0.3529147	0.797161
ENSMUSG00000037736	1465.442	-0.1458897	0.0973687	0.02467171	0.3754898
ENSMUSG00000037737	3.899846	0.009113931	0.14118713	0.6324496	NA
ENSMUSG00000037738	0.8637137	0.01320902	0.15235862	0.2286295	NA
ENSMUSG00000037740	219.2746	0.04842798	0.10418102	0.4261769	0.8367724
ENSMUSG00000037742	18576.69	0.05909868	0.09067536	0.3528823	0.797161
ENSMUSG00000037747	556.4281	-0.07288708	0.11892126	0.1819097	0.6717761
ENSMUSG00000037750	123.0339	-0.06912713	0.12214599	0.1856568	0.6746198
ENSMUSG00000037752	53.78409	-0.1340603	0.16927442	0.01548231	0.3266787
ENSMUSG00000037754	2265.377	-0.06359874	0.1146419	0.2564425	0.7378164
ENSMUSG00000037759	3.007579	0.003859124	0.14245406	0.8096408	NA
ENSMUSG00000037761	78.25228	0.04375055	0.12318532	0.3555864	0.7984585
ENSMUSG00000037762	23.93789	0.007601548	0.12911987	0.8299315	0.9686362
ENSMUSG00000037771	899.1748	0.1250118	0.11112178	0.04650357	0.4604694
ENSMUSG00000037772	134.3185	0.05107507	0.11403482	0.3567133	0.7992457
ENSMUSG00000037773	116.9934	0.07376099	0.12821276	0.1386441	0.6209519
ENSMUSG00000037784	235.3743	0.04275838	0.11025254	0.4569815	0.8513223
ENSMUSG00000037787	108.2263	0.03648663	0.11482062	0.4980545	0.8709934
ENSMUSG00000037788	442.1545	0.07448979	0.10240595	0.2306952	0.714355
ENSMUSG00000037791	273.6938	0.04306379	0.11621947	0.4180711	0.8309962
ENSMUSG00000037795	294.9264	-0.02560757	0.12167287	0.5816078	0.9026737
ENSMUSG00000037798	0.5843428	-0.003204141	0.15374931	0.5549314	NA
ENSMUSG00000037801	1.858838	0.02907691	0.18853911	0.02608757	NA
ENSMUSG00000037805	734.005	0.03916794	0.10555181	0.5141498	0.8798635
ENSMUSG00000037808	173.1083	-0.1914765	0.13665554	0.004973533	0.219758
ENSMUSG00000037813	45.86941	0.02931433	0.12015405	0.5449012	0.8893656
ENSMUSG00000037815	403.4552	0.157384	0.11090652	0.01594893	0.3305832
ENSMUSG00000037816	62.38431	0.08495328	0.15217681	0.05347879	0.4798203
ENSMUSG00000037818	95.34475	-0.05638969	0.11249511	0.320743	0.7802102
ENSMUSG00000037820	78.56201	0.05373984	0.13225069	0.2064018	0.6919491
ENSMUSG00000037822	959.5835	-0.0594983	0.08159232	0.3407667	0.7915555
ENSMUSG00000037824	133.9874	0.002783864	0.10867863	0.9615428	0.9939144
ENSMUSG00000037826	761.6865	-0.1277765	0.0875484	0.04533748	0.4555461
ENSMUSG00000037827	6.906972	0.02254435	0.14143041	0.3497469	0.7957486
ENSMUSG00000037833	6.707553	0.0004381261	0.13630087	0.9858435	0.9986303
ENSMUSG00000037843	315.6761	0.1364689	0.10349094	0.03424518	0.4188155
ENSMUSG00000037845	46.03457	0.008994269	0.12103963	0.8451973	0.9725336
ENSMUSG00000037846	32.58457	-0.09464098	0.14087135	0.05883973	0.4989582
ENSMUSG00000037847	13.95494	0.05188998	0.14762151	0.1181161	0.5992836
ENSMUSG00000037849	0.1137343	-0.0002920999	0.15213367	0.956434	NA
ENSMUSG00000037851	304.2449	0.02121608	0.10796016	0.7162372	0.9408104
ENSMUSG00000037852	8375.719	0.05075413	0.09079169	0.4246842	0.8359269
ENSMUSG00000037855	2503.206	-0.05414361	0.10792633	0.3610167	0.7996615
ENSMUSG00000037857	618.7413	0.08031303	0.08824651	0.2066926	0.6920738
ENSMUSG00000037860	39.24883	-0.09665622	0.17739949	0.02346702	0.3727403
ENSMUSG00000037868	22.6877	0.02849059	0.13374336	0.4003556	0.8203706
ENSMUSG00000037872	84.09403	-0.1423163	0.23464443	0.005628645	0.2299133
ENSMUSG00000037876	1204.127	-0.1244037	0.10934814	0.04847577	0.4618584
ENSMUSG00000037884	0.1710999	0	0.1521201	1	NA
ENSMUSG00000037885	251.6435	-0.03798448	0.10864045	0.5148471	0.8798635
ENSMUSG00000037887	730.7117	-0.01258078	0.10403573	0.8351086	0.9702557
ENSMUSG00000037890	193.9959	-0.0163481	0.10797126	0.7791429	0.9569432
ENSMUSG00000037892	91.28712	0.04603992	0.11672285	0.3853299	0.8123293
ENSMUSG00000037894	603.1393	-0.03383632	0.10975531	0.5561675	0.8926563
ENSMUSG00000037896	172.3606	-0.004431759	0.1138496	0.934149	0.9908033
ENSMUSG00000037902	2266.077	-0.07547489	0.09341132	0.2359209	0.7203847
ENSMUSG00000037904	34.19706	0.02687004	0.12407819	0.5412521	0.8883235
ENSMUSG00000037905	749.7076	-0.03540306	0.09291862	0.5768341	0.9003344
ENSMUSG00000037907	244.0336	-0.02407429	0.12221184	0.5985591	0.9060628
ENSMUSG00000037910	0.06078082	0	0.1521201	1	NA
ENSMUSG00000037913	0.1641965	0	0.1521201	1	NA
ENSMUSG00000037916	798.3878	0.01064064	0.10119597	0.8628924	0.9754962
ENSMUSG00000037921	10.85286	-0.0137967	0.13350032	0.6489065	0.923523
ENSMUSG00000037922	15.48028	0.005325114	0.13105638	0.8698374	0.9770449
ENSMUSG00000037926	485.9941	-0.1128487	0.12422872	0.05372543	0.4805263
ENSMUSG00000037933	428.5442	-0.0192658	0.0922264	0.7613722	0.9536232
ENSMUSG00000037935	301.3021	0.01673342	0.11355007	0.7570925	0.951394
ENSMUSG00000037936	158.0683	-0.01797546	0.125181	0.6656996	0.9276303
ENSMUSG00000037938	34.76131	0.02310673	0.12276139	0.6077166	0.9097932
ENSMUSG00000037940	192.6236	-0.02417241	0.11657325	0.6394651	0.9207961
ENSMUSG00000037944	0.9950315	-0.003095455	0.14774121	0.7362261	NA
ENSMUSG00000037946	43.68273	-0.02545428	0.12443667	0.5575021	0.892766
ENSMUSG00000037949	107.4367	-0.007047324	0.10830746	0.9032891	0.9840431
ENSMUSG00000037953	1.877717	0.01907881	0.15197938	0.1829879	NA
ENSMUSG00000037957	178.6091	-0.08140272	0.10261277	0.1913411	0.6789046
ENSMUSG00000037958	75.83563	0.05415113	0.13396257	0.1923539	0.6797937
ENSMUSG00000037960	17.79844	0.02776842	0.13002251	0.4600864	0.8525863
ENSMUSG00000037962	3.618986	0.01294713	0.14644157	0.3781547	NA
ENSMUSG00000037965	367.275	-0.05537151	0.11646248	0.3060655	0.7715865
ENSMUSG00000037966	65.70216	0.04591192	0.11634967	0.3891506	0.814566
ENSMUSG00000037971	143.6551	0.05959772	0.11906449	0.2588924	0.7386704
ENSMUSG00000037972	1267.368	0.04318095	0.10002134	0.4878504	0.8639595
ENSMUSG00000037973	1.221613	-0.006659234	0.14717314	0.5458111	NA
ENSMUSG00000037974	0.1833116	-0.0003307482	0.1521375	0.9506774	NA
ENSMUSG00000037977	36.88076	0.04529414	0.1357068	0.2282375	0.7118181
ENSMUSG00000037979	202.0415	0.0283534	0.11939597	0.563636	0.8949464
ENSMUSG00000037982	3.047086	-0.009896285	0.15077628	0.3206279	NA
ENSMUSG00000037984	8.88316	-0.01521891	0.14493897	0.3776193	0.8081392
ENSMUSG00000037989	488.3648	-0.08076344	0.14483441	0.07174544	0.5257884
ENSMUSG00000037990	197.4318	-0.02707026	0.1171731	0.5969437	0.9054968
ENSMUSG00000037991	1.86225	0.01325254	0.15196391	0.2354933	NA
ENSMUSG00000037992	25.93933	-0.007614945	0.12348747	0.8593316	0.9746486
ENSMUSG00000037993	219.8465	0.07791429	0.10583309	0.2027302	0.6885497
ENSMUSG00000037994	20.93165	0.05610405	0.13700803	0.1639353	0.6485211
ENSMUSG00000037995	29.98884	-0.008637326	0.13037859	0.7979397	0.9616064
ENSMUSG00000037996	3832.312	-0.6769872	0.2460956	2.01522e-06	0.003680463
ENSMUSG00000037997	187.6082	-0.06441272	0.11559336	0.2462045	0.7312008
ENSMUSG00000037999	980.0871	-0.00030111	0.10294044	0.9960553	1
ENSMUSG00000038000	86.50866	0.05002991	0.11395105	0.3664924	0.8025365
ENSMUSG00000038002	225.2102	-0.06938574	0.12403109	0.1752461	0.6646333
ENSMUSG00000038005	140.9909	0.07604409	0.12004114	0.162452	0.6468565
ENSMUSG00000038007	64.32168	-0.02134351	0.11800402	0.6696889	0.9283695
ENSMUSG00000038009	0.09334478	0.0006579237	0.15215235	0.9024262	NA
ENSMUSG00000038010	23.87042	-0.04415841	0.14848183	0.1325263	0.6148714
ENSMUSG00000038011	20.86868	0.01084202	0.13898881	0.6288972	0.9168019
ENSMUSG00000038013	357.7621	-0.02445528	0.12111564	0.6025804	0.9083469
ENSMUSG00000038014	1263.717	0.01263295	0.09775355	0.8401849	0.9714817
ENSMUSG00000038020	388.0661	-0.06180705	0.12553281	0.2057501	0.6918613
ENSMUSG00000038022	74.23358	0.008768305	0.11441449	0.8689941	0.9767938
ENSMUSG00000038023	589.3288	-0.01768218	0.10686494	0.7643451	0.9538797
ENSMUSG00000038024	345.4567	-0.1000172	0.09514619	0.1176019	0.5981516
ENSMUSG00000038025	292.1885	-0.03241945	0.11395792	0.5507208	0.8909643
ENSMUSG00000038026	253.904	-0.008931311	0.11365599	0.868289	0.9765685
ENSMUSG00000038028	108.6143	0.05988711	0.12278675	0.2338802	0.7184419
ENSMUSG00000038034	812.2651	0.1738354	0.11218742	0.0088703	0.2769601
ENSMUSG00000038037	2.943498	0.002982652	0.13876326	0.8882403	NA
ENSMUSG00000038039	852.9357	0.0175715	0.08599577	0.7810016	0.9573539
ENSMUSG00000038042	284.4719	0.05489952	0.11137394	0.3387008	0.7900959
ENSMUSG00000038044	2.247876	-0.01428557	0.15006499	0.2613493	NA
ENSMUSG00000038045	0.06078082	0	0.1521201	1	NA
ENSMUSG00000038046	64.73427	0.0434607	0.11487753	0.4231542	0.8342792
ENSMUSG00000038047	97.08318	-0.0165794	0.11716642	0.7435019	0.9481822
ENSMUSG00000038048	101.1727	-0.03237938	0.12230894	0.4868248	0.8638148
ENSMUSG00000038055	107.4619	0.06320182	0.10891738	0.2854958	0.7592128
ENSMUSG00000038056	1795.032	-0.1350025	0.11439974	0.03256746	0.4114615
ENSMUSG00000038057	1.930343	0.004283947	0.1434211	0.7715386	NA
ENSMUSG00000038058	34.84153	-0.006898532	0.12376876	0.8712834	0.9773839
ENSMUSG00000038059	23.62427	-0.01023639	0.12711237	0.7895297	0.9592823
ENSMUSG00000038060	14.11748	-0.01050234	0.13611056	0.6880667	0.9336114
ENSMUSG00000038064	0.2215395	0	0.1521201	1	NA
ENSMUSG00000038065	593.1046	-0.003139669	0.10261957	0.9589799	0.9939144
ENSMUSG00000038068	118.2255	-0.0235674	0.11409311	0.6615692	0.9276303
ENSMUSG00000038069	143.1868	0.02897805	0.11067138	0.6094126	0.9100232
ENSMUSG00000038070	234.0932	0.0338844	0.09861953	0.5879321	0.9027121
ENSMUSG00000038071	0.4743688	-0.004139414	0.15278661	0.5020597	NA
ENSMUSG00000038072	327.1365	-0.07659289	0.09079288	0.2293675	0.7133612
ENSMUSG00000038074	68.6268	0.04780621	0.12276247	0.3228527	0.7815414
ENSMUSG00000038077	564.4513	-0.02393889	0.10786526	0.6822287	0.9315818
ENSMUSG00000038079	88.82496	0.03898471	0.11422967	0.4741888	0.8588957
ENSMUSG00000038080	95.18298	-0.02350412	0.1205265	0.6208933	0.9140837
ENSMUSG00000038084	1819.49	-0.05607029	0.08897305	0.377577	0.8081392
ENSMUSG00000038085	38.31134	0.03828908	0.12796231	0.3622258	0.8006866
ENSMUSG00000038086	0.4873733	0.002243742	0.1502937	0.7411218	NA
ENSMUSG00000038094	61.12574	-0.03046943	0.12567104	0.4764792	0.8602482
ENSMUSG00000038095	1721.58	-0.04028131	0.0821429	0.519638	0.8809181
ENSMUSG00000038102	670.9757	-0.002118938	0.08708802	0.9733025	0.9955007
ENSMUSG00000038112	332.8439	0.04115074	0.14666443	0.1549868	0.6391939
ENSMUSG00000038115	298.4212	-0.01834397	0.10924814	0.7496266	0.9497157
ENSMUSG00000038116	697.9351	-0.004135283	0.09303297	0.9479705	0.9924708
ENSMUSG00000038119	176.498	-0.06238929	0.12548345	0.2028596	0.6886418
ENSMUSG00000038121	593.1428	-0.04378159	0.09525428	0.4888242	0.8641625
ENSMUSG00000038122	221.4516	0.01033899	0.09543726	0.8698356	0.9770449
ENSMUSG00000038126	274.5922	-0.0918921	0.11900176	0.107565	0.58196
ENSMUSG00000038127	502.5347	0.04826718	0.11007478	0.4039151	0.8220605
ENSMUSG00000038128	3769.939	-0.02132052	0.11138489	0.7033423	0.9379578
ENSMUSG00000038132	207.213	0.03523146	0.10153047	0.5678021	0.8967188
ENSMUSG00000038135	1.779765	0.003590068	0.14697091	0.7230736	NA
ENSMUSG00000038141	645.7207	-0.09979508	0.09458362	0.1185403	0.5997067
ENSMUSG00000038143	1426.998	-0.1464572	0.10138574	0.02421491	0.3744646
ENSMUSG00000038145	637.6592	-0.004395649	0.11190044	0.9366755	0.9908983
ENSMUSG00000038146	92.8303	-0.07140703	0.14368403	0.09085885	0.5614198
ENSMUSG00000038147	29.78423	-0.03694037	0.13794787	0.2627533	0.7418855
ENSMUSG00000038150	265.4096	0.1049954	0.1232197	0.06812671	0.5205726
ENSMUSG00000038151	4.113308	-0.02250027	0.15246028	0.1589272	NA
ENSMUSG00000038152	8.41905	0.04673913	0.16116677	0.06565582	0.5131525
ENSMUSG00000038155	1.881085	0.0001758651	0.14358548	0.9900085	NA
ENSMUSG00000038156	439.2535	0.08853204	0.10785485	0.1467132	0.6317867
ENSMUSG00000038160	142.7719	-0.01547884	0.10040481	0.8025621	0.9634828
ENSMUSG00000038167	1.186078	-0.01354873	0.16259603	0.1147349	NA
ENSMUSG00000038168	11.46592	0.02882672	0.14568737	0.2214478	0.7048679
ENSMUSG00000038170	2271.627	-0.158166	0.09726842	0.015399	0.3262163
ENSMUSG00000038172	530.7683	-0.1738399	0.13640639	0.008413001	0.2723972
ENSMUSG00000038173	71.4266	0.00369302	0.12446333	0.9292016	0.9900173
ENSMUSG00000038174	1591.091	-0.0728395	0.07138035	0.2164677	0.7018562
ENSMUSG00000038175	90.53185	0.1038009	0.11655716	0.08071693	0.546435
ENSMUSG00000038178	314.4843	-0.1068536	0.14158819	0.04380484	0.4501371
ENSMUSG00000038179	0.1834619	1.477071e-05	0.15206089	0.9978081	NA
ENSMUSG00000038180	18.99543	0.03898673	0.13505323	0.2789431	0.7525452
ENSMUSG00000038181	513.1623	0.1471084	0.1101046	0.02280043	0.3674223
ENSMUSG00000038187	381.5176	0.002688186	0.09680723	0.9658781	0.9942894
ENSMUSG00000038188	8.839551	0.01027902	0.13607086	0.6944312	0.9356399
ENSMUSG00000038192	0.07904697	0	0.1521201	1	NA
ENSMUSG00000038194	0.8761789	0.0052463	0.14942342	0.5376696	NA
ENSMUSG00000038195	6.324078	0.003819335	0.13941338	0.851287	0.9733248
ENSMUSG00000038199	0.4630713	-0.007904386	0.15325752	0.3116153	NA
ENSMUSG00000038203	0.06078082	0	0.1521201	1	NA
ENSMUSG00000038204	0.6741676	-0.0004684813	0.14844509	0.9535417	NA
ENSMUSG00000038205	297.3024	-0.1202703	0.10480472	0.05823795	0.4970183
ENSMUSG00000038206	155.3389	-0.1450718	0.11845654	0.02270221	0.3674223
ENSMUSG00000038208	33.79255	-0.02115065	0.12662951	0.599216	0.9067679
ENSMUSG00000038210	0.1783387	-0.002104726	0.15284249	0.6948451	NA
ENSMUSG00000038212	438.7953	-0.07725663	0.09564746	0.2239525	0.7081778
ENSMUSG00000038213	27.35766	0.002671822	0.12968133	0.937953	0.9911483
ENSMUSG00000038214	31.94381	0.02829541	0.12780379	0.4805592	0.8613652
ENSMUSG00000038215	66.61572	-0.04524375	0.12170652	0.3543885	0.7978474
ENSMUSG00000038216	2.77561	0.009192096	0.14076868	0.6395593	NA
ENSMUSG00000038217	1.1789	-0.008881193	0.14955918	0.3820563	NA
ENSMUSG00000038224	0.5005382	0.0001212813	0.14869539	0.9875815	NA
ENSMUSG00000038225	44.83579	-0.02509586	0.12258913	0.58055	0.9026737
ENSMUSG00000038233	56.87704	-0.03039994	0.11633154	0.5601604	0.8935307
ENSMUSG00000038235	30.11657	0.01735142	0.12598673	0.6686092	0.9278861
ENSMUSG00000038236	0.2464306	0.002451773	0.15293703	0.6522055	NA
ENSMUSG00000038239	0.6599713	0.001827659	0.14970488	0.7974682	NA
ENSMUSG00000038240	98.181	-0.1021047	0.11610384	0.08552915	0.552394
ENSMUSG00000038241	252.0632	0.02157554	0.11912134	0.6589641	0.9265569
ENSMUSG00000038242	4.587275	-0.01865476	0.14526477	0.3180806	NA
ENSMUSG00000038244	377.586	-0.108246	0.12676094	0.05790372	0.4962606
ENSMUSG00000038248	142.5329	-0.06846168	0.13517641	0.1283523	0.6087951
ENSMUSG00000038250	318.1501	-0.0237149	0.08539774	0.7071771	0.9386713
ENSMUSG00000038252	131.6766	0.001262549	0.12172787	0.9776454	0.9966854
ENSMUSG00000038253	0.03952348	0	0.1521201	1	NA
ENSMUSG00000038255	26.54096	-0.2642968	0.62828833	0.0002352931	0.06250296
ENSMUSG00000038256	173.0587	-0.04154335	0.13213766	0.2889423	0.7623259
ENSMUSG00000038257	52.43102	0.01327048	0.1336356	0.658443	0.9265129
ENSMUSG00000038259	0.3223259	-0.0001307123	0.1520078	0.9807082	NA
ENSMUSG00000038260	41.02056	-0.01769233	0.12810144	0.6408786	0.9211118
ENSMUSG00000038264	193.9729	0.03782271	0.1121285	0.4993833	0.8716943
ENSMUSG00000038267	578.7173	-0.003265041	0.11248749	0.9525155	0.9933304
ENSMUSG00000038268	171.7315	0.07624854	0.11549137	0.1794713	0.6702156
ENSMUSG00000038271	238.0735	0.001309374	0.10157453	0.9830024	0.9979688
ENSMUSG00000038274	787.9175	0.0919678	0.10925707	0.13005	0.6116305
ENSMUSG00000038276	3.227637	-0.01241399	0.14642663	0.3897932	NA
ENSMUSG00000038279	135.3126	0.07156864	0.10861461	0.2310055	0.7145415
ENSMUSG00000038280	408.3814	0.02242106	0.10346646	0.7121699	0.9400849
ENSMUSG00000038286	112.0924	0.0117397	0.11091658	0.8344628	0.9701559
ENSMUSG00000038290	405.3554	0.03950557	0.10861386	0.4986141	0.8713289
ENSMUSG00000038291	641.8363	-0.004905861	0.09796634	0.9375168	0.9910581
ENSMUSG00000038292	5.663401	0.00464822	0.13902267	0.8251757	0.9678286
ENSMUSG00000038295	51.16559	0.04399239	0.12846734	0.304729	0.7715865
ENSMUSG00000038296	252.8155	-0.00628575	0.10409164	0.9170981	0.9867147
ENSMUSG00000038298	0.7053324	-0.007916179	0.15151237	0.3548193	NA
ENSMUSG00000038299	230.0074	0.02240241	0.10893191	0.698134	0.9364785
ENSMUSG00000038301	736.9874	-0.05454855	0.09048071	0.3909966	0.8148613
ENSMUSG00000038302	83.37484	0.04287043	0.11638529	0.4188622	0.8317032
ENSMUSG00000038304	0.9311641	-0.002289892	0.15294329	0.6705681	NA
ENSMUSG00000038305	166.5827	0.100852	0.14191158	0.04985777	0.4670772
ENSMUSG00000038312	114.0624	0.1191536	0.11720564	0.05086035	0.4709811
ENSMUSG00000038319	167.3389	0.01091935	0.12244316	0.8058982	0.963979
ENSMUSG00000038323	196.0754	-0.01599666	0.11390316	0.766089	0.9540766
ENSMUSG00000038324	765.2426	-0.02186044	0.09178521	0.7305136	0.9449478
ENSMUSG00000038330	0.144607	-0.002967718	0.15356343	0.5823748	NA
ENSMUSG00000038331	18.41704	-0.04511958	0.15202882	0.1084728	0.5835463
ENSMUSG00000038332	397.0737	-0.1198245	0.09149147	0.0619007	0.5058406
ENSMUSG00000038335	210.1696	0.04983838	0.10876566	0.3955136	0.8183606
ENSMUSG00000038342	152.0238	-0.02596771	0.12424341	0.552183	0.8915173
ENSMUSG00000038344	249.8567	-0.08224182	0.09806925	0.1938022	0.681178
ENSMUSG00000038346	156.0619	-0.1304591	0.13648381	0.02719678	0.3849355
ENSMUSG00000038347	50.87084	0.009926142	0.13071995	0.7663927	0.9540766
ENSMUSG00000038349	414.1573	-0.03449822	0.11054065	0.544917	0.8893656
ENSMUSG00000038351	589.6721	-0.01242398	0.10822035	0.8306583	0.9687471
ENSMUSG00000038352	13.34251	-0.004199538	0.13101297	0.8971487	0.9840431
ENSMUSG00000038354	51.92367	0.04749944	0.12753326	0.2849265	0.7584658
ENSMUSG00000038365	347.6052	-0.01116215	0.09583393	0.8594365	0.9746486
ENSMUSG00000038366	468.4619	0.04487259	0.09958761	0.4719691	0.8584437
ENSMUSG00000038368	817.5482	-0.1197549	0.12164863	0.04636113	0.4600578
ENSMUSG00000038369	440.0016	-0.01812072	0.13041609	0.6056228	0.9086
ENSMUSG00000038370	1236.476	0.001274829	0.12106275	0.9778319	0.9967632
ENSMUSG00000038371	865.8279	-0.1081027	0.11482476	0.07353091	0.5287085
ENSMUSG00000038372	72.19646	-0.007021545	0.12086568	0.8792329	0.9792378
ENSMUSG00000038374	193.2539	0.00807735	0.11071765	0.8859009	0.9813079
ENSMUSG00000038375	516.7935	-0.359371	0.25538056	0.0002357598	0.06250296
ENSMUSG00000038379	2.644339	-0.006914683	0.14414297	0.6341731	NA
ENSMUSG00000038383	121.9269	0.002031548	0.11144095	0.9709006	0.9949023
ENSMUSG00000038384	183.4327	-0.02737406	0.14481021	0.2440457	0.7291475
ENSMUSG00000038387	17.34536	0.03426999	0.13500503	0.3205576	0.7802102
ENSMUSG00000038388	532.5491	-0.05400563	0.0957024	0.3933266	0.8171703
ENSMUSG00000038390	436.6545	0.06103173	0.09898646	0.3307485	0.7849791
ENSMUSG00000038393	138.4552	0.1165277	0.12484812	0.04795683	0.4614629
ENSMUSG00000038398	76.67748	0.09541757	0.13037728	0.07474703	0.5333927
ENSMUSG00000038400	232.3123	-0.04263637	0.1274739	0.3259845	0.7823929
ENSMUSG00000038402	11.96036	-0.0276979	0.13882531	0.3343904	0.7872208
ENSMUSG00000038403	0.7176996	-0.004182078	0.14748464	0.6687852	NA
ENSMUSG00000038406	456.2207	-0.04460695	0.11798961	0.3899432	0.814566
ENSMUSG00000038408	0.4970673	-0.006094755	0.15528681	0.3329354	NA
ENSMUSG00000038412	290.4414	0.05128435	0.10915413	0.3806573	0.8092749
